date,pca1,pca2,tsne1,tsne2,spectral1,spectral2,umap1,umap2,target
2022-07-21,-0.3341152252383983,0.027035677650624344,-23.660835,-0.17116669,-0.004585157803271938,-0.001189860584477384,1.5946376,14.077769,307.3800048828125
2022-07-22,0.20816095602274842,-0.32224801988284996,10.664908,-24.390564,0.002313740718677948,0.0060664081345034775,8.371352,14.234056,301.989990234375
2022-07-25,0.2806109453313332,0.28717712621467595,13.029377,22.458088,0.003062351828959726,-0.005333951476961779,5.511069,12.638098,300.2699890136719
2022-07-26,0.26162998521905695,-0.26220003287253774,13.461575,-20.095,0.002849057483639861,0.005709225045649542,7.2983003,15.1769285,294.3699951171875
2022-07-27,-0.34380463151923035,0.07009538724695803,-25.304092,16.457113,-0.004237346976669968,-0.003119847227485932,0.86693925,11.89455,306.80999755859375
2022-07-28,0.3776791846672098,0.14001085562902799,22.274935,16.093584,0.0044334942456878195,-0.003594211896825067,6.5094786,12.213355,309.80999755859375
2022-07-29,-0.2914780764281768,-0.1835545740427253,-12.596817,-18.883207,-0.0032342910440997592,0.0045038229842476706,3.2003,15.999704,315.4599914550781
2022-08-01,0.3990835245068546,0.05637614095198988,23.618738,7.226791,0.005012243510710858,-0.0018277667088133834,7.383316,12.0704975,315.2699890136719
2022-08-02,-0.33942009882071406,0.07811247305403644,-21.5271,12.173823,-0.0041894265089985295,-0.0031560448095540356,3.9285514,15.35787,314.3299865722656
2022-08-03,-0.34902875156168356,0.013908374658831026,-26.528793,2.6636415,-0.00466583852432523,-0.0010208168037718467,1.7875557,14.601059,322.8900146484375
2022-08-04,0.3529467181209364,0.16025613028028265,22.967274,18.494808,0.004308706170552502,-0.003822975593098451,5.7672863,14.364978,324.3999938964844
2022-08-05,0.3854500944748858,-0.10052652092005113,25.700932,-11.652094,0.004469453555250293,0.0032262848663935258,8.050831,12.878449,321.75
2022-08-08,0.36765551026561366,-0.04696794086952869,20.952448,-5.8256555,0.004820966880197816,0.00048569687100966157,6.571319,14.571275,320.7099914550781
2022-08-09,0.2839553803348677,-0.23237464993663295,13.727403,-19.86486,0.0031980488435712838,0.0053401256029104345,6.357155,15.17345,317.0799865722656
2022-08-10,-0.2802141613734338,0.2174317637821423,-12.567259,25.149979,-0.0027848291302422666,-0.005071295314709983,2.924828,13.810999,325.92999267578125
2022-08-11,0.2360504873096243,-0.306773365981536,12.073568,-24.393179,0.0025460878624196195,0.005955461681951158,7.8382363,14.927134,324.0799865722656
2022-08-12,-0.1776419125223755,0.31919517336324776,-5.9336143,26.146616,-0.001452574118709861,-0.005659534687469112,3.6838915,13.530041,330.3900146484375
2022-08-15,0.34857767349989593,0.16106651490138416,14.118096,16.67747,0.004304759731886889,-0.003734179616604527,5.835638,14.274841,333.05999755859375
2022-08-16,0.3823768002533311,0.12121066265763078,20.932472,12.3555155,0.004559796034500008,-0.0032727191515824878,6.0384088,14.111439,332.2799987792969
2022-08-17,-0.05250416319156078,-0.34622328648948747,-0.37653708,-24.943415,-0.00018774641895394966,0.006135644838175976,6.050513,15.953976,328.489990234375
2022-08-18,-0.09032244857772319,-0.0016411947408885976,-12.448779,-12.294676,-0.003815675915059515,0.0006921083399905387,4.682622,15.566207,329.2799987792969
2022-08-19,0.19637751660924002,-0.32819635827132076,10.141874,-24.438818,0.0021831360731615,0.006107489934413666,7.5553017,15.236018,322.8599853515625
2022-08-22,0.04981616635302094,0.09003133264359592,11.139212,13.700551,0.0025589619944228234,-0.004492430153749521,5.7071705,14.984011,314.3599853515625
2022-08-23,0.3561849091438527,0.19060929421032125,18.982056,18.951378,0.003951969880358471,-0.004352479323975478,6.0967617,12.670268,314.1000061035156
2022-08-24,-0.22060086440672716,-0.2718020022281316,-8.21431,-23.76191,-0.002234552321602372,0.005309765454168084,2.9318643,15.969511,315.010009765625
2022-08-25,0.07621731380068336,0.3802627641534643,3.7249618,25.860329,0.001567481642698503,-0.006063771404762126,4.6573195,12.783421,320.5799865722656
2022-08-26,-0.13097765488976867,-0.331614408727575,-3.3512,-25.281141,-0.001064047780359152,0.005851836515609072,-0.75300056,12.762479,307.44000244140625
2022-08-29,0.04712873593448058,0.3823655863152153,2.9191284,26.987778,0.0011890141024167064,-0.006100784263395971,4.553144,11.883098,304.4100036621094
2022-08-30,0.3988813720104779,-0.0017101367399486038,23.32117,-0.22731549,0.005063734908251304,-0.0001028325344158986,7.0630193,13.224207,301.0199890136719
2022-08-31,0.29371831225634254,0.27331690249320717,14.671931,22.860262,0.0031987316601417505,-0.005226459556000225,5.7581983,11.995624,299.2699890136719
2022-09-01,-0.32287198604524203,-0.12750612171771689,-15.836963,-16.911694,-0.0037076239370864863,0.003951215332022408,0.3125629,13.662466,299.3999938964844
2022-09-02,0.3029420528163599,0.2621997458413679,15.281081,22.723413,0.0032695348274102264,-0.0051569598028908354,5.714877,12.099009,295.1700134277344
2022-09-06,-0.2548959523155703,-0.2338817300755521,-10.269615,-23.946861,-0.002739087636125822,0.004988890387756617,0.1287841,13.9993105,293.04998779296875
2022-09-07,0.3463032155524394,0.20683949667230858,18.4504,19.902533,0.003820146762915478,-0.004527402162361704,6.3831396,11.492945,298.9700012207031
2022-09-08,-0.3383638045917669,-0.07339042425844941,-19.308813,-11.750793,-0.004265466727109382,0.0029305136623296365,0.92649263,14.375773,300.5199890136719
2022-09-09,0.3377576553592324,0.21254396806943665,18.322857,21.01031,0.0037640542642303834,-0.0045915009340865235,5.9454684,13.289145,307.0899963378906
2022-09-12,-0.3306424233102578,-0.0992728314141842,-18.645466,-16.040869,-0.004013703423174431,0.0034950689726546075,2.1597786,15.508022,310.739990234375
2022-09-13,0.1723723186351012,-0.3400191145111843,8.913465,-25.451233,0.002017507565417585,0.006170356490736505,8.447067,14.480645,293.70001220703125
2022-09-14,0.18100114014392057,0.35024971037295116,8.65448,26.40266,0.0022368006341222353,-0.005888341834002269,5.062335,12.686033,296.0299987792969
2022-09-15,0.18083011570959684,-0.3353121135385562,9.743447,-25.722351,0.0020983160357742063,0.006123939178262628,7.6843657,15.2230015,291.1000061035156
2022-09-16,-0.31241011830844223,0.1534772286517212,-19.32804,23.215178,-0.0032961792566583454,-0.004638576694152487,3.8252943,15.086597,289.32000732421875
2022-09-19,0.07404855374063708,0.30961868365578293,1.603639,22.895939,0.0017936706753879374,-0.005955422394660541,5.0621605,13.106627,291.04998779296875
2022-09-20,0.3994895536538585,0.052918279217210706,23.354752,5.841831,0.005032078230147147,-0.001687909632706069,7.4460964,11.76259,288.7300109863281
2022-09-21,-0.21188007168352663,-0.27970172237500374,-7.696862,-23.947006,-0.002136399700824113,0.0053645579534092325,-0.67318267,13.442622,283.55999755859375
2022-09-22,0.22998835641429904,0.21872724428057666,17.336754,25.306252,0.0032393844419692035,-0.0049398338580403526,5.661771,13.553718,280.07000732421875
2022-09-23,-0.3444994298353529,-0.04616498506578642,-23.806255,-6.0262656,-0.004480103739326256,0.00226015302838047,-0.3132824,10.977861,275.510009765625
2022-09-26,-0.19738967541449604,-0.2903908060890838,-6.27949,-24.296152,-0.0019228738145204722,0.005437906171046991,-1.2829988,9.836497,274.3699951171875
2022-09-27,0.38958975080027247,0.10368261315996812,21.500023,11.551793,0.004738717483014815,-0.0028676032524631205,6.6735244,12.520389,274.4800109863281
2022-09-28,0.3257951055551176,0.2373556044354608,16.29453,20.909927,0.003619626906869268,-0.004782012699465222,6.2567964,10.9914665,279.94000244140625
2022-09-29,-0.12872928736402034,-0.331634249280362,-3.8190455,-25.595863,-0.0009857794639919464,0.005841302315060392,-1.0243454,11.4085045,271.8699951171875
2022-09-30,0.24530594762238161,-0.23002197324907125,15.120583,-16.518782,0.0033530320563720474,0.005232627460507837,6.0096507,15.395458,267.260009765625
2022-10-03,0.1769748795243712,0.35376854789848916,8.15276,25.250116,0.0022414517733044667,-0.005882744273474678,6.513465,10.317039,273.5299987792969
2022-10-04,-0.32020884092317176,0.14961334003015045,-18.320736,21.754463,-0.00336719245683948,-0.00455413941618525,1.2918179,10.995332,282.1300048828125
2022-10-05,-0.3423643562435239,-0.05757080864371019,-23.035133,-7.3942523,-0.0043616461456425,0.0026006583656197732,1.7043972,15.010407,281.9800109863281
2022-10-07,0.0917837556969231,-0.3632560064202085,5.6289077,-26.90578,0.001452393074886579,0.006272048903108266,10.20553,12.984842,269.1000061035156
2022-10-10,0.36605605020788234,0.15484993501443978,18.680843,14.25549,0.004299809944557334,-0.0037388915748506023,6.2811356,12.772556,266.4100036621094
2022-10-11,0.12884908851317886,0.3698685540374111,6.12995,26.55456,0.001865905081315928,-0.0060043811768797474,4.849736,11.822789,262.75
2022-10-12,0.19410386794038187,0.3441871788778336,9.466266,25.64823,0.002296098693163379,-0.005859461997237702,5.0582027,11.9269495,262.6600036621094
2022-10-13,-0.2545536590101014,-0.23825067770634184,-9.744741,-22.804728,-0.0027143320054388935,0.005003253399986951,-0.4364733,13.386532,268.82000732421875
2022-10-14,-0.011442017765595492,-0.345071598675757,1.8120965,-28.689226,0.00032452772228144095,0.006167900034559473,8.317524,15.061664,260.739990234375
2022-10-17,0.1677180489311329,0.35725974507410896,7.669865,25.880932,0.002170644351133906,-0.00591438412443739,5.043886,11.612081,269.3500061035156
2022-10-18,0.3643495356568922,0.17178522427396414,21.413597,18.744606,0.004183715517131901,-0.004010811349698102,6.323159,12.230299,271.4800109863281
2022-10-19,-0.2845505558797546,0.21185912302688764,-12.641494,22.032177,-0.002921304583248881,-0.004958801420672188,2.6248946,13.406924,270.489990234375
2022-10-20,-0.2977458072110611,-0.17927392511460352,-14.095157,-20.773247,-0.003312875473690943,0.0044259499084211085,-1.4113852,9.495058,269.1099853515625
2022-10-21,0.1869511964395984,-0.3219430926367807,9.157353,-23.652966,0.002154728405272481,0.00612984916737553,8.057465,14.692544,275.4200134277344
2022-10-24,0.22233153250903886,0.3308530361948724,10.369954,24.753052,0.002511618309359971,-0.005751049988942091,6.492958,10.242795,278.45001220703125
2022-10-25,-0.32079948417732,0.14875764348374926,-18.212742,21.638573,-0.003424466862404364,-0.0045097422249867816,1.2050388,10.191727,284.2099914550781
2022-10-26,0.3335327147281157,-0.20517779268726424,18.036728,-18.15495,0.003607678904046161,0.004925176329206541,9.192993,12.37471,277.92999267578125
2022-10-27,0.3175838370531374,-0.23305715122307546,17.691332,-21.709639,0.0034588118431180728,0.005170158422768849,9.452961,11.573827,272.8699951171875
2022-10-28,-0.09467433366610502,0.36137209880241783,-2.8797996,26.616018,-0.00042860121180404986,-0.005918277227275916,3.8740044,12.334997,281.2200012207031
2022-10-31,0.38946695873754533,-0.08021060375248121,26.865181,-10.598288,0.004603422151604642,0.0026961508851615435,7.1051226,14.135728,277.95001220703125
2022-11-01,0.3864652258098075,-0.10338557746244072,24.686962,-11.718805,0.004465580162644952,0.003193027870587292,8.620767,11.785292,275.1099853515625
2022-11-02,-0.3170196759716536,0.15635966686784025,-16.347958,20.970383,-0.0033505040873112097,-0.004565705482036503,2.411922,13.68642,265.67999267578125
2022-11-03,0.144053570604052,-0.351202671348494,7.6663303,-26.074396,0.0017810032068365372,0.00624631931378837,10.071659,13.004702,260.489990234375
2022-11-04,-0.19571634900241838,0.302626958889248,-6.9260073,27.152449,-0.0018698263035419793,-0.005505552260656572,3.275086,13.181579,264.67999267578125
2022-11-07,0.09812769225733008,0.37406694833062043,4.925166,27.148855,0.001706170284739762,-0.0060558249955431345,4.701612,11.56899,267.5899963378906
2022-11-08,-0.15572864702403316,-0.3177787883735231,-4.8195148,-25.06602,-0.0014410106339465749,0.0057124858766717905,5.2648306,16.146587,269.5400085449219
2022-11-09,0.04759432660388461,-0.3682232477653862,3.8554745,-26.24877,0.0009726322860398429,0.006312966348618322,8.717291,14.475436,263.32000732421875
2022-11-10,-0.2510742595087189,0.2582274743380542,-9.895866,25.142284,-0.0025104540100025947,-0.005245091067940176,1.5188589,10.394879,282.75
2022-11-11,-0.34908230443681354,0.021595311302460587,-29.366142,5.717486,-0.0046226902256696865,-0.0014553807740976831,0.09738785,10.038742,287.9599914550781
2022-11-14,0.39097405510386735,0.10268511612087422,24.865292,12.847119,0.0047642347155737765,-0.002802529786975472,8.182577,9.440337,285.44000244140625
2022-11-15,-0.34725550765510677,-0.03144838523832335,-27.729654,-5.734164,-0.004582668307711138,0.0015989941909565375,-0.3710633,9.752819,289.3900146484375
2022-11-16,-0.2501930722785019,-0.2433130412546065,-10.605132,-23.187864,-0.0025914580823865672,0.005063915569394438,-1.5372087,9.735255,285.44000244140625
2022-11-17,0.2964725684221659,-0.2570722602991838,15.626084,-22.102123,0.003137454016327611,0.0055060255176024985,9.084726,13.058384,284.80999755859375
2022-11-18,-0.2822336590378779,-0.19586220846490854,-13.531514,-22.07697,-0.0030480716914911884,0.004640178857587222,3.9263475,16.262783,284.82000732421875
2022-11-21,0.37257548786555633,0.1570631203181694,21.621395,17.692608,0.004304264535193635,-0.003806114741154456,7.3522153,9.077788,281.8900146484375
2022-11-22,-0.16029409814134238,0.3308250147152447,-5.1502314,25.965221,-0.0011851814549598333,-0.005746719936354751,3.5133736,13.185315,285.95001220703125
2022-11-23,-0.32127378782849275,0.14847732504065145,-17.552141,21.251234,-0.003411020254469457,-0.004508195697576304,1.353223,11.545616,288.82000732421875
2022-11-25,0.3456963300989033,0.20938037129314416,17.816145,19.789042,0.0038289923345823443,-0.004532358290425525,6.9984307,9.213843,286.9200134277344
2022-11-28,-0.2568312434607067,-0.23626371830036627,-10.80364,-22.788637,-0.0027051913295271734,0.004994802765894507,-1.3810434,9.721847,282.7099914550781
2022-11-29,0.24728322124576402,-0.2997076452489756,12.986994,-24.135866,0.002688808541461663,0.005853109086824034,9.233482,13.113606,280.57000732421875
2022-11-30,-0.3449930847014037,0.06486828916802631,-25.312235,15.06073,-0.004303315936364765,-0.0029516449166438123,-0.9196829,8.790162,293.3599853515625
2022-12-01,-0.3421244266517443,0.05050832863269163,-21.966692,10.5691,-0.004428320188549293,-0.0022206573138670773,2.0755603,14.712884,293.7200012207031
2022-12-02,0.363727925252909,-0.16183119174315688,21.561844,-16.259697,0.004033107301976525,0.004262171724021921,8.972258,12.051418,292.54998779296875
2022-12-05,0.3945536743244783,-0.07314284883425344,24.696207,-8.822404,0.00469772800136332,0.002286361199066418,8.976472,9.786547,287.6400146484375
2022-12-06,0.21201437183044564,-0.32202231619296484,11.029151,-24.99997,0.002314255021836684,0.006064525293253685,9.541097,12.947502,281.67999267578125
2022-12-07,0.05794649241961006,-0.3672005160644027,4.3479385,-25.970379,0.0010257356857708794,0.0063172067956972985,8.605953,14.810415,280.5299987792969
2022-12-08,-0.10860855912304805,0.35610034443360505,-3.5091481,26.477978,-0.0005321315820396385,-0.0059077518325364115,3.6415696,12.381643,283.8500061035156
2022-12-09,-0.2563143258270021,-0.20976119002172647,-12.704932,-23.267084,-0.002869769733948503,0.004793573715103728,4.839084,15.896717,282.0400085449219
2022-12-12,0.40208442937970645,-0.016063806931538333,25.510576,-2.322959,0.005021995241899378,0.0003385407248523676,7.3095055,12.968512,285.5799865722656
2022-12-13,-0.2636386078673572,0.24356733662841926,-10.725493,24.407784,-0.0026337822761415006,-0.005187514729493307,1.6798363,10.465496,288.6499938964844
2022-12-14,0.3013495579677211,0.26720939315561343,14.618124,21.985334,0.003234054569482432,-0.005203884343891262,6.069538,10.77053,286.510009765625
2022-12-15,0.08719955482774679,-0.36444973744164066,5.280205,-26.341745,0.0013684472575080373,0.006305912483174426,10.002262,13.152904,276.8900146484375
2022-12-16,0.10143376803087992,-0.32670181567445233,7.165843,-28.649185,0.0015762975614050261,0.006230374439479751,8.112346,14.857309,274.25
2022-12-19,0.28221948351317716,0.2855102840335911,13.701531,22.38159,0.003078932993580387,-0.005342609311082605,6.9043655,9.352805,269.75
2022-12-20,0.35834318925759057,-0.15460930403797052,25.56707,-16.9071,0.004108196594228723,0.0041694133746482875,7.345183,14.479826,269.5400085449219
2022-12-21,-0.16470278449007913,-0.3131046701283165,-5.303524,-24.863834,-0.0015243439018329452,0.0056368591778324486,-1.2854717,9.854511,273.45001220703125
2022-12-22,0.09322579137093996,-0.36269687925989985,5.871016,-27.007826,0.001439625178338605,0.006275411313587874,9.923803,13.383529,266.760009765625
2022-12-23,0.15908935216863265,0.359476195381031,7.1560254,24.897814,0.0020975142516605674,-0.005929854518613512,4.9677925,11.950298,267.3599853515625
2022-12-27,-0.04302324214489801,-0.3608314362537449,0.47846624,-27.065653,-0.00016007933723258288,0.006114667424001559,9.116442,14.289418,263.5799865722656
2022-12-28,0.05592294779200663,-0.36756671012609465,4.3202147,-27.15267,0.0010504618517819552,0.006286790145708228,8.673579,14.753424,260.1000061035156
2022-12-29,0.1034901766029571,0.3747109519363993,5.0998673,26.992945,0.0017479189241797167,-0.006045137806516121,4.746934,11.514936,266.44000244140625
2022-12-30,0.13644981470521284,-0.34599925089259165,7.9319506,-27.214127,0.0017624397717351996,0.006225736416849955,6.980991,15.479271,266.2799987792969
2023-01-03,0.20975064802199445,0.3376555582814636,9.755784,24.91496,0.0024056777428223906,-0.0058099657024258695,5.6173024,10.994527,264.4800109863281
2023-01-04,-0.23797515673422076,-0.05804236730362559,-16.093836,-1.8560373,-0.004046132059937084,0.0016978884088640802,4.402203,15.753914,265.739990234375
2023-01-05,0.09969629504999163,-0.3607438180725837,5.680316,-25.52446,0.0014427069140680554,0.0063033420344045035,7.6288605,15.419194,261.5799865722656
2023-01-06,-0.06724385880901976,0.36824141935740307,-1.4405296,26.872562,6.12417811159982e-05,-0.006035362864969973,3.9242082,12.203161,268.79998779296875
2023-01-09,0.006097057020561501,0.3791461311230307,1.2377211,27.373755,0.0007585885895368704,-0.006101825589079997,4.3424478,11.782846,270.5400085449219
2023-01-10,-0.30638295770587604,0.11441551076453266,-15.117815,16.164465,-0.003935098360584327,-0.003134197899523838,3.219491,14.8038225,272.8299865722656
2023-01-11,-0.271822743594182,0.2318697503590451,-11.70851,24.951244,-0.00269724442871933,-0.005142748494566425,2.150601,12.640005,277.54998779296875
2023-01-12,-0.32253320945112274,0.14477634407407028,-17.727568,20.81714,-0.003480878017536558,-0.004442889882695397,2.1481256,13.670389,279.04998779296875
2023-01-13,0.37655361866581794,0.0412805574813088,18.907692,5.968628,0.004948997111759091,-0.0012450710910923517,6.279666,14.148897,280.9700012207031
2023-01-18,-0.3435137744162441,-0.057769344091365665,-24.067154,-10.604559,-0.004415288958573423,0.0025359949024406146,-1.0516931,9.08787,277.8800048828125
2023-01-19,0.2970858179108906,-0.256495121308502,16.281607,-22.68927,0.00317755524500935,0.005470963248288409,9.028089,13.122374,275.1499938964844
2023-01-20,-0.28753691839944373,0.21159558041621418,-12.775213,23.455051,-0.00290835983701564,-0.004998809009267409,1.5026661,10.735213,282.67999267578125
2023-01-23,0.17715670092739938,0.3533869305189099,8.259588,25.485184,0.0022491903084760545,-0.005878622135468329,6.4479365,10.054904,288.9599914550781
2023-01-24,0.22681690827906173,-0.24493220704538984,12.386475,-19.240128,0.0028719046734523735,0.005416562108225423,6.642967,15.227212,288.3699951171875
2023-01-25,-0.11791609056700415,-0.2770814352346492,-0.7476304,-23.61233,-0.0014240034115852137,0.0056094530782562465,5.36429,16.063486,287.7300109863281
2023-01-26,-0.34896984070905995,0.005441006617622479,-30.981306,2.518668,-0.00469779277820656,-0.000496658294743279,0.03258614,11.405246,293.3399963378906
2023-01-27,-0.34471761939858014,-0.04814857294333876,-26.278872,-9.81435,-0.00448705608176229,0.002221738644840136,-0.23535739,11.869207,296.260009765625
2023-01-30,0.40036549799289733,0.052882930753446813,25.656506,6.623463,0.005015259618944977,-0.001740383204804062,8.029957,10.261236,290.2699890136719
2023-01-31,-0.3363336179024055,-0.08848451160606627,-19.981995,-14.207525,-0.004144307741234723,0.0032560410394650826,1.2574314,14.7596445,294.6199951171875
2023-02-01,-0.34896974364243594,-0.010281877562926586,-29.508373,-1.8338648,-0.004690129916224342,0.00029621276470368846,-0.43139368,9.491348,300.9200134277344
2023-02-02,-0.3377248219924764,-0.08332235439972281,-21.481634,-14.4289875,-0.004190190082606489,0.0031600680099071426,-1.1877608,9.138184,311.7200012207031
2023-02-03,0.3619373300568605,0.13159744754506228,18.864094,8.214967,0.004513839507326892,-0.0030918804592867913,6.2068257,13.354989,306.17999267578125
2023-02-06,0.40147788130947387,0.039693471018455294,27.970642,5.331663,0.005094547596566771,-0.0012390182038033604,7.891978,9.122864,303.5899963378906
2023-02-07,-0.34429619931635447,0.057706074945912934,-23.449501,11.575573,-0.004408406226728331,-0.0026053870523571857,0.90605134,12.5274,309.8800048828125
2023-02-08,0.35930136127499823,-0.15980947077972496,24.771828,-17.194117,0.00406441399362585,0.004261107333602709,8.054346,13.391909,304.3699951171875
2023-02-09,0.39184526257193864,-0.08169572589810221,23.667831,-9.264843,0.004620887753593626,0.0025821179736364064,8.196137,12.196989,301.67999267578125
2023-02-10,0.3525840297991757,-0.17811096886651073,23.128191,-18.26777,0.003915838367627942,0.004519233033923946,8.516196,13.064091,299.70001220703125
2023-02-13,-0.22570718826960381,0.2820930187298001,-8.235449,26.194324,-0.002268206482884286,-0.00535987973435357,2.973731,13.040666,304.5
2023-02-14,-0.34857122470124474,0.015318971166382611,-25.939938,3.1602547,-0.004651829138115576,-0.0011296616167427369,0.19269796,11.495654,306.75
2023-02-15,-0.3263909932402736,-0.11913976551728869,-18.243015,-18.131355,-0.003802706932902537,0.0038059209695833402,-2.0039685,9.557593,309.1000061035156
2023-02-16,0.4030133089027418,0.002982005424893884,27.235529,-0.4417273,0.005088362246099571,-0.00042207606958831386,7.707721,12.123249,303.29998779296875
2023-02-17,0.40277231983648426,-0.006677880944697508,27.13722,-1.6272417,0.005051582418091899,5.681331829358205e-05,7.447346,8.670898,301.1600036621094
2023-02-21,0.3059121241456438,-0.2472098094708431,16.563948,-21.787231,0.003266578703387806,0.005387001033125996,9.408806,11.608878,294.0299987792969
2023-02-22,-0.3416890196858629,0.06463219938400852,-22.193975,11.330656,-0.0043281384504236416,-0.0027037800060509863,1.9151278,14.435865,294.25
2023-02-23,0.36798713906922315,-0.1436635304151572,24.856163,-16.352768,0.004178475424692649,0.00401991572022309,7.04466,14.590341,296.82000732421875
2023-02-24,0.26850691292397993,-0.28297768407223745,14.232916,-23.403156,0.002862905770854327,0.005736750644685226,9.449525,12.728947,291.8500061035156
2023-02-27,0.03145109718843183,0.38315970575457636,2.3209217,26.248608,0.0010871621543218897,-0.006079892317968715,4.457978,11.729206,293.94000244140625
2023-02-28,-0.3266370795944821,0.13308736551987413,-19.242722,20.91415,-0.003549739052520714,-0.004348408740673815,2.4130147,13.948813,293.55999755859375
2023-03-01,-0.2893457892990516,-0.19337950031081175,-13.279698,-21.074642,-0.003141914270710664,0.004617681167939841,-0.8821845,10.035594,291.20001220703125
2023-03-02,-0.28755352739075896,0.21103363485816617,-12.932574,24.169222,-0.0029374760213003023,-0.0049736573571012846,2.0199342,12.831828,293.6099853515625
2023-03-03,-0.3122470979050435,0.15976918725254916,-15.390416,20.372778,-0.003329205603202205,-0.004557944888243328,1.208467,11.576468,299.67999267578125
2023-03-06,-0.28541200929652716,0.21428466541331256,-12.552608,23.95197,-0.0028876251461224813,-0.0050170648521203585,1.5216148,10.144111,300.0199890136719
2023-03-07,0.3732265661077071,-0.13983767782521636,23.337353,-15.040961,0.0042049272234335865,0.003927080836201609,9.130013,10.091366,296.3399963378906
2023-03-08,-0.33800459082077494,0.07668262557728422,-21.526154,11.40947,-0.004219768702447046,-0.002913984870013522,2.6422024,14.709166,297.82000732421875
2023-03-09,0.35878788393313366,-0.17029606854412532,22.280416,-17.782078,0.0039461611965108155,0.004450362891600061,9.216455,11.5758095,292.6600036621094
2023-03-10,0.3104527588535408,-0.24205850099738374,17.014973,-21.775595,0.003392351892136716,0.005258199244023617,9.521772,11.173065,288.54998779296875
2023-03-13,-0.16207011770430682,0.33013717468001574,-5.294794,26.43506,-0.0012475608759696033,-0.005713192161576129,2.2667012,11.35754,290.69000244140625
2023-03-14,-0.19935941950829747,0.3051289882767637,-7.1318316,26.127518,-0.0018871784631934898,-0.005512179112728548,2.1240547,11.575407,297.3699951171875
2023-03-15,-0.3103549151377091,-0.15686465012643563,-15.002662,-19.13436,-0.0035090891152734496,0.004215796061490109,-0.19397753,13.0255165,298.92999267578125
2023-03-16,-0.3420005289344393,0.08108696713138563,-23.42406,16.37321,-0.004122901988073521,-0.0033898240270198235,-0.69096226,8.754085,306.80999755859375
2023-03-17,-0.348897267275095,0.02404556904815518,-28.2755,5.788984,-0.004613102804164056,-0.0016153599045045613,1.4889572,13.996507,305.3599853515625
2023-03-20,0.37288618023044817,0.15692594042242355,21.196245,17.338121,0.004303774884257765,-0.0038091231721902766,6.887814,9.196576,305.9700012207031
2023-03-21,-0.34878202161334726,0.029592690420648802,-27.652395,6.4957767,-0.004579830064388669,-0.0018584867570909235,0.5005665,12.001298,310.3399963378906
2023-03-22,0.40295674423223493,0.00845803707163412,28.073513,0.14419045,0.005090939214560312,-0.0005074379247444023,7.806,8.893114,306.1199951171875
2023-03-23,-0.34775599027500326,-0.026606677171825535,-27.898487,-4.800657,-0.004610392689160056,0.0013557111600174872,-1.8749996,9.501921,309.75
2023-03-24,0.401916411981168,-0.02069758294704015,26.092064,-3.2431748,0.005005449660645811,0.0005517560107061205,7.660542,12.504899,310.8900146484375
2023-03-27,0.4012770435861554,0.03299940056425366,29.141922,4.276869,0.005105175833751128,-0.001089879703292131,7.591821,11.86486,308.760009765625
2023-03-28,0.35634592245263313,-0.144496081178384,19.94449,-12.59143,0.004067755641534912,0.004004150940197671,8.295591,12.735892,307.1199951171875
2023-03-29,-0.34356247506428844,0.06702830051561766,-26.101395,17.11117,-0.004249200321179902,-0.0030882576715425664,0.10949994,9.329027,312.7200012207031
2023-03-30,-0.34620548365767423,0.04350789242584123,-25.445446,10.233567,-0.004495608268557601,-0.002197435974301988,0.864217,12.39315,315.67999267578125
2023-03-31,-0.3493128344208608,0.01385551583633152,-29.492561,4.1705356,-0.004674266711070121,-0.0009778043549967964,-0.12017536,9.413,320.92999267578125
2023-04-03,0.4024049639399145,0.030233084869899333,27.406815,3.707406,0.005103086391343687,-0.0010683458662224523,6.9682403,8.7904215,320.1499938964844
2023-04-04,-0.34902533258932333,0.0037634353397921947,-30.701609,2.0023532,-0.004699227924493479,-0.00040023550509661284,2.6438766,15.132457,319.07000732421875
2023-04-05,0.24206897081155998,-0.3011326820125438,12.658089,-23.556553,0.0025841994075721667,0.005905107376460815,8.169988,14.569685,315.9200134277344
2023-04-06,-0.33783304208944614,0.09848097837049138,-22.105642,18.318682,-0.003921361254674168,-0.003803213423984612,1.2292895,12.625545,318.04998779296875
2023-04-10,0.4021991165236505,0.03352405860995579,25.331873,4.09039,0.00509320410201614,-0.0011202464988444498,8.140421,10.4113455,317.8699951171875
2023-04-11,-0.3314233603677817,0.09717811563698155,-22.5059,21.89334,-0.003932866626085501,-0.003635929719887066,2.3433619,14.265183,315.8299865722656
2023-04-12,0.3666268969346193,-0.15151272839855073,23.662664,-16.291763,0.00411941106188036,0.004150829457249013,7.408549,14.336295,313.0400085449219
2023-04-13,-0.33937091476636244,0.08740699582448488,-21.764626,14.58046,-0.0040898951448468815,-0.0034492830180376825,1.6948166,13.6785555,319.1700134277344
2023-04-14,0.39520318027123696,-0.06126062463151386,26.578926,-8.107146,0.004764806247994557,0.0019940344881098212,7.364959,13.333371,318.57000732421875
2023-04-17,0.3845767711990075,0.12459130567664141,21.009897,13.95786,0.004593771821567235,-0.003217487002951029,6.553848,12.635724,318.8399963378906
2023-04-18,-0.34819016627879756,0.031705040692924465,-29.21789,7.843299,-0.004581725106009444,-0.00185517713613294,1.2017053,13.696849,318.8599853515625
